offset,text_source,byte_budget
0x252ba,"Kuon only smiles, taking the chewed-up glob from her\n",54
0x252f1,mouth and smearing it on my feet.,33
0x25313,This will sting a bit.,22
0x2532a,"I can't quite figure out why, but a chill rolls down\n",54
0x25361,my spine at the sight of that cheerful smile.,45
0x2538f,"*Rub, slip, slather--*",22
0x253a6,"Kuon's fingers work the substance into my feet,\n",49
0x253d8,paying special attention to where the skin peels.,49
0x2540a,"Is she applying a salve, or something? It's\n",45
0x25438,definitely stinging...,22
0x2544f,"Ow, hhhh--",10
0x2545a,Maybe stinging isn't quite the word. It itches and\n,52
0x2548f,tingles more than it stings.,28
0x254ac,"It's probably the medicine, but suddenly, I can't\n",51
0x254e0,contain the urge to scratch my itching feet--,45
0x2550e,"But when I reach for them, Kuon bats my hand away.",50
0x25541,"Ah, ah, no touching. It'll be uncomfortable, but its\n",54
0x25578,effectiveness is second to none!,32
0x25599,"Arrrgh, so THAT'S why she was smiling. God, it\n",48
0x255ca,"itches, it itches--",19
0x255de,That should just about do it. It'll settle down\n,49
0x25610,"after a while, so hang in there until then, OK?",47
0x25640,"Still smiling, Kuon expertly wraps my feet in tight\n",53
0x25676,"bandages, sealing in the salve.",31
0x25696,And for good measure...,23
0x256ae,"Kuon sets an odd, legged jar next to my pillow.",47
0x256de,Hmhm. Just watch.,17
0x256f0,She removes the jar's perforated lid. The inside\n,50
0x25723,looks to be packed with white ash.,34
0x25746,"Then, nestling a small piece of charcoal in the ash,\n",54
0x2577d,she lights it and waits for a moment...,39
0x257a5,"Finally, another small, black pill goes on top of\n",51
0x257d9,the lit charcoal.,17
0x257eb,"A moment passes, and sweet, fruity scents begin to\n",52
0x25820,"waft from the jar, filling my nostrils.",39
0x25848,"An incense burner, huh...",25
0x25862,Exactly.,8
0x2586b,This particular incense is a blend of aromatic and\n,52
0x258a0,pain-relieving herbs.,21
0x258b6,"It'll relieve your fatigue and pain, and it has\n",49
0x258e8,"ancillary properties that facilitate sleep, I think?",52
0x2591d,"Even as Kuon speaks, I can feel the fragrance\n",47
0x2594d,soothing my mind and dulling my pain.\n,39
0x25975,I feel... light.,16
0x25986,"Oh... oh, that's... blissful...",31
0x259a6,I think the concentration might be a little high.\n,51
0x259da,Are you feeling OK? You don't feel ill?,39
0x25a02,"No, I'm... I'm good... I'm really, REALLY good...",49
0x25a34,Getting... sleepy... Eyelids... heavy...,40
0x25a5d,"Now, are you feeling pain anywhere else? ...Haku?\n",51
0x25a91,"Haku, that's my bed, you can't sl--",35
0x25ab5,I'm sinking...,14
0x25ac4,My consciousness... swirling away into oblivion...,50
0x25af7,"Hey, Haku. Hey--\n",18
0x25b0a,...Sheesh.,10
0x25b15,"I picked up quite a burden out there, didn't I...?",50
0x25b48,But I suppose that's... my...,29
0x25b66,What is... this music?,22
0x25b7d,It's... soft. And a little nostalgic...,39
0x25ba5,Where have I... heard it before? I feel like I've...,52
0x25bda,Some... where...,16
