offset,text_target
STR_DIALOGS_AF_D4_CROMACHIEF_1,Estamos dentro. Aquele portão é acionado por código. Um momento...
STR_DIALOGS_AF_D5_CROMACHIEF_1,Muito bem! Restauramos os sistemas básicos nesta área. Use o transportador pra prosseguir.
STR_DIALOGS_AF_D5_CROMACHIEF_2,"Aqui estão os minerais vimana carregados positivamente. Lembre-se, você deve colocá-los nos quatro geradores pra ganhar acesso à sala de controle principal."
STR_DIALOGS_AF_D5_CROMACHIEF_3,"Contamos com você. Força, humano!"
STR_DIALOGS_AF_D6_EUDER_1,Lugar pra o grande Euder!
STR_DIALOGS_AF_D6_EUDER_2,"Oi de novo, meu pequeno amigo."
STR_DIALOGS_AF_D6_EUDER_3,Você viu como essa máquina é incrível? E falam que não usam magia! Fico imaginando como eles mantêm isso flutuando...
STR_DIALOGS_AF_D6_EUDER_4,"Ah, quase esqueci na empolgação. Localizei os geradores. Infelizmente, sem aquele brinquedo seu, ninguém consegue acessá-los. Me dá seu mapa, vou marcar onde eles estão."
STR_DIALOGS_AF_D7_EUDER_1,Você me agradece quando voltarmos pra terra firme.
STR_DIALOGS_AF_D7_EUDER_2,"Como a gente tá no ar, vou aproveitar pra dar uma olhada boa na região. Tenho certeza que o General Brigard vai achar útil ter ideia do que nos rodeia nesse mundo."
STR_DIALOGS_AF_D7_EUDER_3,"Comportem-se bem e, acima de tudo, fiquem atentos. Parece que esse negócio de pirata aéreo é coisa séria. Tem um navio voador que os tá mantendo ancorados."
STR_DIALOGS_AF_D7_EUDER_4,"Vamos! Anda, Irka!"
STR_DIALOGS_AF_D8_BIRK_1,"Cristal refinado, magnífico e brilhante... Levou três dias, mas finalmente você tem o grau de energia certo."
STR_DIALOGS_AF_D8_BIRK_2,"Com você, conquistaremos os céus, como sempre deveria ter sido."
STR_DIALOGS_AF_D9_BIRK_1,"Armadura de aço... Roupas esfarrapadas... Espadas, cajados e flechas..."
STR_DIALOGS_AF_D9_BIRK_2,Vocês humanos são primitivos a ponto de ser entediante.
STR_DIALOGS_AF_D9_BIRK_3,Não entendo como esses Croma conseguiram se aliar com algo tão desinteressante. Devem estar desesperados.
STR_DIALOGS_AF_D9_BIRK_4,"Sinto ter de dizer, mas enquanto conseguiram chegar até aqui, não há nada que possam fazer. Temos controle total do módulo."
STR_DIALOGS_AF_D9_BIRK_5,Porém...
STR_DIALOGS_AF_D10_BIRK_1,"Você pensava que eu não notaria que tinha isso com você? Seu brilho é hipnotizante, né?"
STR_DIALOGS_AF_D10_BIRK_2,"Vou pegar isso. Só pra garantir, sabe?"
STR_DIALOGS_AF_D10_BIRK_3,"Se fosse você, ia embora. Não é boa ideia ficar num lugar desse. Quem sabe quanto tempo falta pra isso cair?"
STR_DIALOGS_AF_D10_BIRK_4,"Me escuta e volta pra sua aldeia, humano. Senão, as coisas vão acabar mal pra você."
STR_DIALOGS_AF_D10_BIRK_5,Você foi avisado.
STR_DIALOGS_AF_D11_CROMAMINION_1,For... ça... Hum...
STR_DIALOGS_AF_D11_CROMAMINION_2,...
STR_DIALOGS_AF_D11_CROMAMINION_3,"Humano, você consegue me ouvir? Tá funcionando?"
STR_DIALOGS_AF_D11_CROMAMINION_4,Tou falando com você pelo comunicador.
STR_DIALOGS_AF_D11_CROMAMINION_5,Parece que você acabou de conhecer o líder dos piratas.
STR_DIALOGS_AF_D11_CROMAMINION_6,"Mas, sem esses minerais vimana, você não conseguirá reativar os diferentes setores do módulo. Droga... eram tudo que tínhamos à mão."
STR_DIALOGS_AF_D11_CROMAMINION_7,"Espera, me diz que você guardou os <color=OBJ>minerais polarizados negativamente</color>. Sim, os vermelhos que encontrou nos geradores."
STR_DIALOGS_AF_D11_CROMAMINION_8,Ótimo! Vocês humanos são mais astutos do que o comandante esperava.
STR_DIALOGS_AF_D11_CROMAMINION_9,Posso restaurar a polaridade original deles na sala de testes pra que voltem a gerar energia.
STR_DIALOGS_AF_D11_CROMAMINION_10,"Tou indo pra lá agora. Se você continuar, consegue achar."
STR_DIALOGS_AF_D11_CROMAMINION_11,Vou te esperando lá. Fim.
STR_DIALOGS_AF_D12_CROMAMINION_1,"Vejo que conseguiu chegar sem problemas, apesar de eu não estar particularmente surpreso nesse ponto."
STR_DIALOGS_AF_D12_CROMAMINION_2,"Temos que nos apressar. Me dá os minerais que vou restaurá-los, mas devo avisar que o processo vai levar tempo. É bom ter paciência."
STR_DIALOGS_AF_D13_CROMAMINION_1,Como isso funciona...?
STR_DIALOGS_AF_D13_CROMAMINION_2,"Não se preocupa, vi o processo mil vezes. Consigo, só preciso focar."
STR_DIALOGS_AF_D14_DARK_CLAW_1,Bem..._100_ feito._100_ Que captura esplêndida.
STR_DIALOGS_AF_D14_DARK_CLAW_2,Acho que vou compartilhar esse festim com você._100_ Você..._100_ gostaria?
STR_DIALOGS_AF_D15_DARK_CLAW_1,Era você..._300_ ou eu...?
STR_DIALOGS_AF_D16_CROMAMINION_1,"Ufa, consegui! Eu sabia que conseguia, você não tinha nada a temer!"
STR_DIALOGS_AF_D16_CROMAMINION_2,Hmmm?_100_ Você está bem?_100_ Parece exausto.
STR_DIALOGS_AF_D16_CROMAMINION_3,"Você vem treinando pra conseguir matar esse rato, certo?"
STR_DIALOGS_AF_D16_CROMAMINION_4,Conserve sua energia. Daqui pra frente não será fácil.
STR_DIALOGS_AF_D16_CROMAMINION_5,Cuide deles. Não sabemos onde achar mais se perder.
STR_DIALOGS_AF_D16_CROMAMINION_6,"Força, Humano."
STR_DIALOGS_AF_D17_CROMAMINIONB_1,Quem...? Quem é você...?
STR_DIALOGS_AF_D17_CROMAMINIONB_2,Veio nos rematar agora que estamos fracos?
STR_DIALOGS_AF_D18_CROMACHIEF_1,"Está tudo bem, não é um dos piratas. Está comigo. Chama-se Humano."
STR_DIALOGS_AF_D18_CROMAMINIONB_2,Comandante...
STR_DIALOGS_AF_D19_CROMACHIEF_1,"Sei o que pensa. Sei que não parecem muito, mas provaram ser aliados ferozes. Acredite em mim."
STR_DIALOGS_AF_D19_CROMAMINIONB_2,"Não era isso, Comandante. Sinto que conseguiram tomar o Módulo tão fácil."
STR_DIALOGS_AF_D19_CROMAMINIONB_3,Deve ter sido difícil recorrer a uma raça tão primitiva.
STR_DIALOGS_AF_D19_CROMACHIEF_4,Sem necessidade. O ataque covarde desses vermes nos pegou completamente de surpresa.
STR_DIALOGS_AF_D19_CROMAMINIONB_5,"Chegou na hora certa. Recuamos até aqui pra um contra-ataque de surpresa, mas esses pássaros são astutos. Nos cercaram e bloquearam os dutos de ar. Pensávamos não viver pra contar."
STR_DIALOGS_AF_D19_CROMACHIEF_6,Conheces a situação em que nossa espécie se encontra. É imperativo que sobrevivamos a qualquer custo.
STR_DIALOGS_AF_D19_CROMAMINIONB_7,"Quem parece ser o líder deles está no convés de trás. Não sei o que anda fazendo, mas parece estar tramando algo."
STR_DIALOGS_AF_D19_CROMACHIEF_8,"Não vamos deixá-lo escapar, mas preciso que todos se coloquem em segurança primeiro."
STR_DIALOGS_AF_D20_BIRK_1,"Então, ainda está aqui..."
STR_DIALOGS_AF_D20_BIRK_2,Não avisei que era perigoso ficar nesse ferro velho?
STR_DIALOGS_AF_D20_BIRK_3,"A festa acabou. Já levamos tudo que tinha valor pra gente, então não pretendo ficar mais um segundo nesse lixo."
STR_DIALOGS_AF_D20_BIRK_4,"Mas... você já levou uns bons golpes, talvez pudesse testar minha nova fonte de energia em você."
STR_DIALOGS_AF_D20_BIRK_5,"Não leve pra lado pessoal, Humano."
STR_DIALOGS_AF_D21_BIRK_1,PODER ILIMITADO!
STR_DIALOGS_AF_D21_BIRK_2,Nosso potencial será infinito daqui pra frente!
STR_DIALOGS_AF_D22_BIRK_1,"Não tenha medo, vou ser rápido."
STR_DIALOGS_AF_D23_BIRK_1,Como é possível?
STR_DIALOGS_AF_D23_BIRK_2,Como alguém como você derrota os Piratas da Asa Quebrada?
STR_DIALOGS_AF_D23_BIRK_3,Era pra ser o começo do nosso grande destino...
STR_DIALOGS_AF_D23_BIRK_4,"Grr... Seu povo entrou na nossa lista de inimigos. Um dia vamos saquear e pilhar vocês, só pela zoação. Aproveita a vitória, caipira."
STR_DIALOGS_AF_D24_EUDER_1,"Não tenham medo, a cavalaria chegou!"
STR_DIALOGS_AF_D25_EUDER_1,"Nunca foi dito melhor, né?"
STR_DIALOGS_AF_D25_CROMACHIEF_2,O que aconteceu? Onde está esse verme?
STR_DIALOGS_AF_D25_CROMACHIEF_3,...
STR_DIALOGS_AF_D25_CROMACHIEF_4,"Entendo, fugiu com a raba entre as pernas. Sorte que agora nossa prioridade é reparar os sistemas."
STR_DIALOGS_AF_D25_CROMACHIEF_5,"Em nome dos sobreviventes Croma do Módulo Flutuante Gama, somos eternamente gratos aos soldados de Zarga. De agora em diante, vossa caça será nossa caça."
STR_DIALOGS_AF_D25_CROMACHIEF_6,"Como combinado, podem ficar com o orbe de raio."
STR_DIALOGS_AF_D26_CROMACHIEF_1,Podem ficar com o orbe elétrico.
STR_DIALOGS_AF_D27_EUDER_1,"Cavalheiros, cavalheiros..."
STR_DIALOGS_AF_D27_EUDER_2,Sem necessidade de agradecer. Zarga sempre enfrenta o perigo em nome da justiça... mas celebração é bem-vinda.
STR_DIALOGS_AF_D27_CROMACHIEF_3,"Vocês fizeram muito por nós. Podem usar qualquer um de nossos transportadores pra deixar a nave quando quiserem, e são livres pra voltar quando quiser."
STR_DIALOGS_AF_D27_EUDER_4,"Obrigado pelo convite, mas temos um Guardião pra encontrar."
STR_DIALOGS_AF_D27_CROMACHIEF_5,Guardião?
STR_DIALOGS_AF_D27_EUDER_6,Aquelas Valquírias não te deram a mesma missão?
STR_DIALOGS_AF_D27_CROMACHIEF_7,"Como disse, chegamos neste mundo com nosso Módulo Flutuante. Há muito que simplesmente não sabemos."
STR_DIALOGS_AF_D27_EUDER_8,"Parece que todos aqui somos os estranhos, então."
STR_DIALOGS_AF_D28_EUDER_1,Deixa pra lá.
STR_DIALOGS_AF_D28_EUDER_2,"Soldado, devíamos voltar. Enquanto eu sobrevoava essa máquina, notei uma área interessante além do pântano a leste."
STR_DIALOGS_AF_D28_EUDER_3,Quero explorar e entregar um relatório completo das nossas aventuras pro General Brigard.
STR_DIALOGS_AF_D28_EUDER_4,E aí? Vamos dar mais uma volta? Prometo te levar em casa na hora do jantar!
STR_DIALOGS_AF_D29_EUDER_1,Sim! Sabia que podia contar com você.
STR_DIALOGS_AF_D29_EUDER_2,"Tá bem, deixa o Irka trabalhar sua mágica."
STR_DIALOGS_AF_D30_EUDER_1,"Agora, salta pra cima!"
STR_DIALOGS_AF_D31_CROMACHIEF_1,"Humanos, uma última coisa..."
STR_DIALOGS_AF_D31_CROMACHIEF_2,Os seres que vocês derrotaram na cidade é o que nos trouxe aqui. Tenham muito cuidado; são mais perigosos do que poderiam imaginar. Com certeza há mais aí.
STR_DIALOGS_AF_D31_EUDER_3,Claro. Vamos indo; nos avisa se aqueles pássaros pretenciosos tentarem mexer com você de novo. Ficaríamos felizes de bater neles de novo.
STR_DIALOGS_AF_D31_CROMACHIEF_4,"Força, Humano."
STR_DIALOGS_AF_D31_EUDER_5,Partiu!
STR_DIALOGS_AF_D32_EUDER_1,Não consigo ver muito mais pra frente por causa dos gases nessa área. Aposto que há algo por aqui de uso pra nossa busca.
STR_DIALOGS_AF_D33_EUDER_1,Estamos prestes a chegar.
STR_DIALOGS_AF_D34_CROMAMINION_1,For... ça... Hum...
STR_DIALOGS_AF_D34_CROMAMINION_2,
STR_DIALOGS_AF_D35_CROMAMINION_1,"Preste atenção, Humano. O que você vê diante de si é um dos quatro geradores que precisamos reiniciar para acessar a sala de controle."
STR_DIALOGS_AF_D35_CROMAMINION_2,"Para inserir o <color=OBJ>mineral com polaridade positiva</color> no gerador, precisamos primeiro fornecer energia a ele."
STR_DIALOGS_AF_D35_CROMAMINION_3,Tente restaurar a energia dele usando o <color=OBJ>Orbe Elétrico</color>.
STR_DIALOGS_AF_D35_CROMAMINION_4,"Força, Humano. Fim da transmissão."
