offset,text_target
STR_DIALOGS_TOWN_AAF_D11_LIANDRIS_5,Não posso perder mais tempo. Preciso encontrá-la.
STR_DIALOGS_TOWN_AAF_D11_BIS_JIVAN_1,Tenho um mau presságio sobre isto...
STR_DIALOGS_TOWN_AAF_D12_EDIL_1,"Ei, você é o soldado que lutou comigo para defender Hafin. Sei que ajudou a Jivan a me recuperar."
STR_DIALOGS_TOWN_AAF_D12_EDIL_2,Obrigada.
STR_DIALOGS_TOWN_AAF_D13_JIVAN_1,O que está acontecendo agora?
STR_DIALOGS_TOWN_AAF_D13_JIVAN_2,"Não se mexe, Edil. Volto assim que descobrir o que está acontecendo."
STR_DIALOGS_TOWN_AAF_D14_MELIAN_1,Ai! De novo.
STR_DIALOGS_TOWN_AAF_D15_MELIAN_1,Alguém sabe o que está acontecendo?
STR_DIALOGS_TOWN_AAF_D15_JIVAN_2,"Estava esperando descobrir, soldado."
STR_DIALOGS_TOWN_AAF_D16_MELIAN_1,"Espere! O ilustre Jivan, suponho?"
STR_DIALOGS_TOWN_AAF_D16_JIVAN_2,Não há necessidade de formalidades.
STR_DIALOGS_TOWN_AAF_D16_MELIAN_3,Sei. Talvez esteja pensando em pedir àquele soldado para investigar?
STR_DIALOGS_TOWN_AAF_D17_JIVAN_1,Na verdade...
STR_DIALOGS_TOWN_AAF_D17_MELIAN_2,"Não se preocupe, sei exatamente do que ele é capaz, mas desta vez ele não irá sozinho. Estou pronto pra deixar meu posto e partir pra uma aventura."
STR_DIALOGS_TOWN_AAF_D17_JIVAN_3,Está bem... É verdade que não recuperei minha força após gastar tanta energia.
STR_DIALOGS_TOWN_AAF_D18_MELIAN_1,"Soldado, não sou capitão, mas prometo estar à altura. Você não se arrependerá de trabalhar comigo."
STR_DIALOGS_TOWN_AAF_D19_JIVAN_1,"Acredito que a estação de tratamento de água que gerencia o fluxo da represa seria um bom lugar para começar a investigação. Se precisarem de mim, estarei aqui dentro, cuidando dos outros."
STR_DIALOGS_TOWN_AAF_D20_MELIAN_1,"Vamos lá, já esperamos de mais."
STR_DIALOGS_TOWN_AAF_D21_MELIAN_1,Sei no que você está pensando.
STR_DIALOGS_TOWN_AAF_D21_MELIAN_2,"Mas tô cansado de ser esse soldado melancólico, paciente, que passa a vida toda reclamando de não ser nada mais."
STR_DIALOGS_TOWN_AAF_D21_MELIAN_3,"Quero ajudar, como você faz."
STR_DIALOGS_TOWN_AAF_D21_MELIAN_4,"E mais... Enquanto você estava lá em cima com o Capitão Euder, eu fui em uma missão com o General Brigard e os outros. Não encontramos muito, mas cruzei com um daqueles preciosos orbes de energia que você tem."
STR_DIALOGS_TOWN_AAF_D21_MELIAN_5,Entendo agora... O poder que eles concedem faz você querer ainda mais.
STR_DIALOGS_TOWN_AAF_D21_MELIAN_6,"Então não se preocupe. Juntos, seremos mais fortes."
STR_DIALOGS_TOWN_AAF_D21_MELIAN_7,Devemos continuar.
STR_DIALOGS_TOWN_AAF_D22_FISHCHIEF_1,"Hm... Habitantes da terra de Hafin, sei como parece, mas não temos nada a ver com o que está acontecendo."
STR_DIALOGS_TOWN_AAF_D22_FISHCHIEF_2,Espere um momento... Vocês são aqueles soldados que defenderam a cidade contra a praga escura?
STR_DIALOGS_TOWN_AAF_D23_FISHMINION_1,Chefe... Talvez pudéssemos...?
STR_DIALOGS_TOWN_AAF_D23_FISHCHIEF_2,"Você podia ficar quieto, Baiyu? Mal consigo me ouvir com seu barulho incessante."
STR_DIALOGS_TOWN_AAF_D23_FISHCHIEF_3,Tenho uma proposta. Talvez pudéssemos nos ajudar mutuamente.
STR_DIALOGS_TOWN_AAF_D24_FISHCHIEF_1,"Baiyu, de que espécie são exatamente esses espécimes?"
STR_DIALOGS_TOWN_AAF_D24_FISHMINION_2,"Bem, eu diria que são Humanos ou Elfos... Sim... Eu diria... Humanos."
STR_DIALOGS_TOWN_AAF_D24_FISHCHIEF_3,Exatamente o que eu pensava. Humanos. Vocês sempre foram meus favoritos!
STR_DIALOGS_TOWN_AAF_D25_FISHCHIEF_1,Por onde começar...?
STR_DIALOGS_TOWN_AAF_D25_FISHMINION_2,Acho que posso mostrar. Isso tornaria as coisas mais fáceis.
STR_DIALOGS_TOWN_AAF_D25_FISHCHIEF_3,"Acho que mostrar isso vai ajudar a facilitar as coisas. Vá, Baiyu, mostre a eles."
STR_DIALOGS_TOWN_AAF_D25_FISHMINION_4,Você poderia ficar um pouco para trás? Vou precisar de espaço para isso.
STR_DIALOGS_TOWN_AAF_D26_FISHCHIEF_1,"Não se preocupe, ele não consegue sair dessas correntes."
STR_DIALOGS_TOWN_AAF_D26_FISHCHIEF_2,"A criatura que veem à sua frente é nossa amiga, embora não pareça no momento."
STR_DIALOGS_TOWN_AAF_D26_FISHCHIEF_3,"E, acreditem se quiserem, a pessoa responsável pelo seu estado é a mesma que está causando esses terremotos."
STR_DIALOGS_TOWN_AAF_D26_FISHMINION_4,"Você deveria selá-lo novamente, chefe."
STR_DIALOGS_TOWN_AAF_D26_FISHCHIEF_5,"Baiyu, não me interrompa com o óbvio e faça isso."
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_1,"Agora que meu assistente parou de me interromper, suponho que vocês queiram saber por que ele está nesse estado."
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_2,Nosso povo é vítima de uma maldição lançada sobre nós milhares de anos antes de eu nascer.
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_3,"Dizem que um grande mago, chamado Baydral, amaldiçoou o planeta inteiro, que por séculos esteve em constante guerra entre clãs rivais pelos seus domínios marinhos."
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_4,"Essa maldição significava que se um Fise de água salgada entrasse em contato com áreas predominantemente de água doce, ou vice-versa, se transformariam em um monstro vago que chamamos de braj."
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_5,"A maldição inaugurou uma era de paz que durou, até onde sabemos, até nossos últimos dias em Neptus."
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_6,"Vocês conseguem imaginar o resto. A água em Terragaya não tinha efeito em nós... ou pelo menos não tinha até algumas semanas atrás. Nosso povo começou a se transformar em monstros, sendo um deles nosso amigo."
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_7,"Desde então, tentamos encontrar uma forma de revertê-los e, finalmente, graças à nossa investigação, fizemos uma descoberta completamente inesperada."
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_8,"Baydral está em Terragaya! Quando descobrimos que ele era um dos fundadores de Hafin, viajamos aqui da Terra das Cascatas, onde muitos de nós Fise se estabeleceram ao chegar neste mundo."
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_9,"Infelizmente, nosso encontro não correu conforme planejado. Pensávamos que encontraríamos o que nosso povo vê como uma lenda, mas o que encontramos... era mais de um... um..."
STR_DIALOGS_TOWN_AAF_D27_FISHMINION_10,Um lunático...
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_11,"Tenha respeito, Baiyu. Ele pode não ser o que esperávamos, mas ainda é uma lenda no nosso mundo."
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_12,"Pior ainda, apesar de nos ouvir, ele ignorou nosso pedido e se trancou nesse tipo de bunker."
STR_DIALOGS_TOWN_AAF_D27_FISHMINION_13,Muito desagradável...
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_14,"Fazer isso nos deixou com dois problemas: Primeiro, não somos daqui, então, certamente, ninguém nos daria a chave para abrir essa porta. Segundo, parece que o interior é cheio de água doce. Mesmo que conseguíssemos abrir, não poderíamos entrar sem nos tornamos braj."
STR_DIALOGS_TOWN_AAF_D28_MELIAN_1,"Vocês estão falando há um bom tempo agora, mas realmente não sabemos por onde vocês estão indo com isso."
STR_DIALOGS_TOWN_AAF_D29_FISHCHIEF_1,"Se vocês conseguirem pegar a chave da estação de tratamento, podemos pedir ajuda a Baydral e, ao mesmo tempo, vocês podem descobrir o que está causando esses tremores e pará-los. É uma situação vantajosa para os dois lados."
STR_DIALOGS_TOWN_AAF_D29_FISHCHIEF_2,Vocês sabem onde ele pode estar?
STR_DIALOGS_TOWN_AAF_D29_FISHCHIEF_3,"Sabemos que o engenheiro da cidade tem uma cópia da chave, mas, como dissemos, não vão confiar em um par de forasteiros como nós."
STR_DIALOGS_TOWN_AAF_D29_FISHCHIEF_4,"Vocês, por outro lado, ajudaram a defender essa cidade. Tenho certeza de que estão na lista de favores deles."
STR_DIALOGS_TOWN_AAF_D30_MELIAN_1,"Soldado, vocês já conhecem esse engenheiro, não é?"
STR_DIALOGS_TOWN_AAF_D30_MELIAN_2,Vocês importariam de ir pegar a chave? Preciso fazer alguns preparativos antes de descermos lá.
STR_DIALOGS_TOWN_AAF_D31_FISHCHIEF_1,"Concordado, esperaremos por vocês aqui."
STR_DIALOGS_TOWN_AAF_D32_GARTUA_1,"Opa, vocês de novo! Desculpa, se precisam dos nossos serviços em outro lugar, mas não conseguimos ir agora. Esses terremotos vão derrubar o canhão se não o apoiarmos. Que contratempo chato..."
STR_DIALOGS_TOWN_AAF_D32_GARTUA_2,Vocês querem dizer que estão investigando?
STR_DIALOGS_TOWN_AAF_D32_GARTUA_3,"Sim, claro, levem a válvula do esgoto se é isso que vocês querem, mas, por favor, parem com esses terremotos para o bem de Hafin."
STR_DIALOGS_TOWN_AAF_D33_BALOF_1,Meu amigo! Como vai?
STR_DIALOGS_TOWN_AAF_D33_BALOF_2,"Lá embaixo, quer dizer..."
STR_DIALOGS_TOWN_AAF_D33_BALOF_3,"Então, vocês foram encarregados de descobrir o que está causando esses terremotos? Como vocês poderiam pensar em ir lá embaixo sem a ajuda do seu melhor amigo?"
STR_DIALOGS_TOWN_AAF_D33_BALOF_4,Claro que estou falando de mim!
STR_DIALOGS_TOWN_AAF_D33_BALOF_5,"Eh? Ah... não... Eu não vou lá embaixo, mas, felizmente para vocês, trabalhei muito na estação de tratamento durante meu tempo. Vocês vão precisar disso pra desbloquear o caminho."
STR_DIALOGS_TOWN_AAF_D34_BALOF_1,Eu as chamo de bombas-porco. Coloque-as no chão e elas correm como um leitão em um pântano. Elas são tão fofas... Elas me lembram da pequena Balofina. Elas conseguem até subir em paredes!
STR_DIALOGS_TOWN_AAF_D34_BALOF_2,Tente alcançar aquele interruptor; você verá...
STR_DIALOGS_TOWN_AAF_D35_BALOF_1,Tenho certeza de que vocês não viram nada assim naquela fortaleza flutuante. A tecnologia é nada sem imaginação!
STR_DIALOGS_TOWN_AAF_D35_BALOF_2,"Bom, é tudo que posso fazer por vocês agora. Boa sorte com esses terremotos. Pra ser honesto, no início pensei que era meu estômago."
STR_DIALOGS_TOWN_AAF_D35_BALOF_3,...
STR_DIALOGS_TOWN_AAF_D35_BALOF_4,"Huh, bem... Minha esposa achou mais engraçado."
STR_DIALOGS_TOWN_AAF_D35_BALOF_5,Estou voltando para a minha loja. Estamos contando com vocês!
STR_DIALOGS_TOWN_AAF_D43_FISHMINION_1,Chefe...
STR_DIALOGS_TOWN_AAF_D43_FISHCHIEF_2,Tem que haver algum tipo de abertura ou algo parecido por aqui...
STR_DIALOGS_TOWN_AAF_D43_FISHMINION_3,Chefe...
STR_DIALOGS_TOWN_AAF_D43_FISHCHIEF_4,"Baiyu, acredito que nossas chances de sucesso aumentariam se você tentasse me ajudar. Topa?"
STR_DIALOGS_TOWN_AAF_D43_FISHMINION_5,"Chefe, acho que temos companhia."
STR_DIALOGS_TOWN_AAF_D44_FISHCHIEF_1,Hã?
STR_DIALOGS_TOWN_AAF_D44_FISHCHIEF_2,Por que você não me disse antes?
STR_DIALOGS_TOWN_AAF_D44_FISHMINION_3,"Caramba, minha culpa..."
STR_DIALOGS_TOWN_AAF_D36_FISHCHIEF_1,Vocês voltaram._500_ E têm a chave!
STR_DIALOGS_TOWN_AAF_D36_FISHCHIEF_2,Espero que não tenha sido muito incômodo. Aquele engenheiro me assusta...
STR_DIALOGS_TOWN_AAF_D36_FISHCHIEF_3,"Tudo bem, parece que está tudo pronto para descermos aos esgotos."
STR_DIALOGS_TOWN_AAF_D36_FISHMINION_4,"Chefe, o outro Humano ainda não retornou."
STR_DIALOGS_TOWN_AAF_D37_FISHCHIEF_1,"Baiyu, você parece ser brilhante em afirmar o óbvio. Eu estava justamente chegando nisso."
STR_DIALOGS_TOWN_AAF_D37_FISHMINION_2,Dois Humanos aumentariam nossas chances de sobreviver lá embaixo.
STR_DIALOGS_TOWN_AAF_D37_FISHCHIEF_3,Nosso amigo aqui deveria ser quem decide.
STR_DIALOGS_TOWN_AAF_D38_FISHCHIEF_1,"O que você acha? Seu amigo ainda não voltou, mas você parece perfeitamente capaz de encontrar Baydral sozinho."
STR_DIALOGS_TOWN_AAF_D38_FISHCHIEF_2,"Além disso... Quanto mais tempo esperarmos, maior o risco de esses terremotos causarem algum tipo de desastre."
STR_DIALOGS_TOWN_AAF_D39_FISHCHIEF_1,Perfeito! Perfeito!
STR_DIALOGS_TOWN_AAF_D40_FISHCHIEF_1,Eu avisei.
STR_DIALOGS_TOWN_AAF_D41_FISHCHIEF_1,"Certo, não podemos entrar. Contato com a água nos transformará em monstros como nosso amigo."
STR_DIALOGS_TOWN_AAF_D41_FISHCHIEF_2,Mas não vamos abandoná-lo. Você nos transportará nessas cápsulas. Segure isto um momento.
STR_DIALOGS_TOWN_AAF_D42_FISHMINION_1,"Boa sorte, soldado Humano. Estaremos por perto se precisar de nós."
