offset,text_target
STR_DIALOGS_SL_D10_WL09_FISHCHIEF_7,"Vai lá, tenta."
STR_DIALOGS_SL_D11_WL09_FISHCHIEF_1,Que alga-bexiga! Não funcionou...
STR_DIALOGS_SL_D11_WL09_FISHMINION_2,"Espera, chefe. Você parece diferente. E aquelas hidro-bolhas apareceram."
STR_DIALOGS_SL_D11_WL09_FISHCHIEF_3,"Estava prestes a mencionar isso, é claro."
STR_DIALOGS_SL_D11_WL09_FISHCHIEF_4,"Soldado, você sente diferente, não é? Tente usar essa energia nas hidro-bolhas. Encontramos outro caminho."
STR_DIALOGS_SL_D11_WL09_FISHCHIEF_5,"Vamos, Baiyu, não fique para trás."
STR_DIALOGS_SL_D12_WL09_DARKWHIPFIRE_1,HA! Sabia que achava aquele brinquedo primeiro.
STR_DIALOGS_SL_D12_WL09_DARKWHIPFIRE_2,"Desculpe, irmã, não pretendo dividir com você."
STR_DIALOGS_SL_D13_WL09_DARKWHIPFIRE_1,Maldição!
STR_DIALOGS_SL_D13_WL09_DARKWHIPELECTRIC_2,Sabia que não me contaria! Sempre egoísta!
STR_DIALOGS_SL_D13_WL09_DARKWHIPFIRE_3,Sempre arruinando minha diversão. Talvez eu só esteja cansado de ter uma irmã. Você será o próximo.
STR_DIALOGS_SL_D13_WL09_DARKWHIPELECTRIC_4,Como você ousa!
STR_DIALOGS_SL_D14_WL09_DARKWHIPFIRE_1,Se você não fosse tão intrometida...
STR_DIALOGS_SL_D15_WL09_DARKWHIPELECTRIC_1,Não ia deixar você ir sozinha...
STR_DIALOGS_SL_D16_1_WL23_FISHCHIEF_1,Este lugar não tem boa aparência...
STR_DIALOGS_SL_D16_1_WL23_FISHMINION_2,"Chefe, parece ser o laboratório principal deles. Se olharmos a pesquisa deles..."
STR_DIALOGS_SL_D16_1_WL23_FISHCHIEF_3,"Diminua o bate-papo, Baiyu. Acho que devemos dar uma olhada nos estudos de Baydral."
STR_DIALOGS_SL_D16_WL23_FISHMINION_1,"Chefe, tem de tudo aqui, e tudo é loucura pura."
STR_DIALOGS_SL_D16_WL23_FISHCHIEF_2,Foque no que importa: a maldição do braj.
STR_DIALOGS_SL_D16_WL23_FISHMINION_3,Mas nosso problema é nada perto dos outros planos dele.
STR_DIALOGS_SL_D16_WL23_FISHCHIEF_4,"Baiyu, do que você está falando?"
STR_DIALOGS_SL_D16_WL23_FISHMINION_5,Viu aqueles murais? Parece que ele está tentando hibridizar Fise de água salgada e doce.
STR_DIALOGS_SL_D17_WL23_FISHCHIEF_1,"Devo dizer, realmente tem aparência um pouco sinistro..."
STR_DIALOGS_SL_D17_WL23_FISHMINION_2,É a Barragem de Hafin?
STR_DIALOGS_SL_D18_WL23_FISHCHIEF_1,O que foi isso?
STR_DIALOGS_SL_D18_WL23_FISHMINION_2,É Baydral? Visitamos cada parte do laboratório dele e ele não apareceu em lugar nenhum.
STR_DIALOGS_SL_D19_WL23_FISHCHIEF_1,Soldado... Importaria de dar uma olhada?
STR_DIALOGS_SL_D20_WL23_FISHMINION_1,Não devemos ir com ele?
STR_DIALOGS_SL_D21_WL23_FISHCHIEF_1,Acho que descobrir o que está acontecendo aqui é mais importante agora.
STR_DIALOGS_SL_D21_WL23_FISHCHIEF_2,Não tire os olhos daqueles manuscritos.
STR_DIALOGS_SL_D21_WL23_FISHCHIEF_3,"Então, por favor, se é Baydral, nos diga."
STR_DIALOGS_SL_D22_WL23_BAYDRAL_1,Miserável chatos!
STR_DIALOGS_SL_D22_WL23_BAYDRAL_2,Deveriam ficar naquela cidade querida... Enquanto ainda podem...
STR_DIALOGS_SL_D22_WL23_BAYDRAL_3,Pensaram que nós Fise poderíamos passar a eternidade num mundo assim?
STR_DIALOGS_SL_D22_WL23_BAYDRAL_4,"Você é tão ingênuo quanto eu era no passado, mas é melhor começar a esquecer suas estruturas frágeis. Agora será você quem terá que se adaptar ao meu mundo."
STR_DIALOGS_SL_D22_WL23_BAYDRAL_5,Pois em breve não haverá nada além de ruínas sob a tempestade furiosa de minha vingança!
STR_DIALOGS_SL_D22_WL23_BAYDRAL_6,Muahahaha...
STR_DIALOGS_SL_D23_WL23_MELIAN_1,"Olá novamente, soldado."
STR_DIALOGS_SL_D23_WL23_MELIAN_2,Estava tentando ajudar nossos amigos a encontrar o que procuravam.
STR_DIALOGS_SL_D23_WL23_MELIAN_3,"Mas para ser honesto, não entendo uma palavra desses escritos."
STR_DIALOGS_SL_D24_WL23_FISHMINION_1,"Claro, eles estão em Fise."
STR_DIALOGS_SL_D25_WL23_FISHCHIEF_1,"Era Baydral, não era?"
STR_DIALOGS_SL_D25_WL23_FISHCHIEF_2,Ele estava lá...
STR_DIALOGS_SL_D26_WL23_FISHMINION_1,Mesmo? Ele nos ajudará? Onde fica aqui?
STR_DIALOGS_SL_D27_WL23_FISHCHIEF_1,"Baiyu, não acho que ele está mais lá."
STR_DIALOGS_SL_D28_WL23_FISHCHIEF_1,Mesmo?
STR_DIALOGS_SL_D29_WL23_MELIAN_1,Sério?
STR_DIALOGS_SL_D29_WL23_MELIAN_2,Acabei ficando para trás novamente. Sabia que estava demorando demais.
STR_DIALOGS_SL_D29_WL23_MELIAN_3,"Bem, não posso reclamar. Foi emocionante, para ser sincera."
STR_DIALOGS_SL_D29_WL23_MELIAN_4,O que você fará agora sem aquele cientista seu?
STR_DIALOGS_SL_D30_WL23_FISHMINION_1,Chefe?
STR_DIALOGS_SL_D31_WL23_FISHCHIEF_1,"Não temos outra escolha, Baiyu. Ficaremos aqui para encontrar a cura para o braj e a levaremos para a Terra das Cachoeiras."
STR_DIALOGS_SL_D31_WL23_FISHCHIEF_2,"Suponho que é 'adeus' então. Sem Baydral, Hafin está salva. Os terremotos cessaram e a barragem não mais arrebentará."
STR_DIALOGS_SL_D31_WL23_MELIAN_3,Vocês ficarão bem aqui?
STR_DIALOGS_SL_D31_WL23_FISHCHIEF_4,"Passamos tanto tempo pensando que estávamos amaldiçoados. Quando chegamos aqui, descobrimos que Baydral, uma lenda em nosso mundo, havia se tornado corrompido ao longo dos anos, um recluso neste lugar, e sua 'magia' era, na realidade, ciência que nos transformou em monstros horríveis."
STR_DIALOGS_SL_D31_WL23_FISHCHIEF_5,"Não é o que esperávamos, mas aprendemos muito."
STR_DIALOGS_SL_D31_WL23_FISHCHIEF_6,Ficaremos aqui um tempo e depois Baiyu levará todas essas descobertas para casa.
STR_DIALOGS_SL_D31_WL23_FISHMINION_7,Claro que vou...
STR_DIALOGS_SL_D31_WL23_FISHCHIEF_8,Obrigado por tudo. Vocês humanos não são tão ruins.
STR_DIALOGS_SL_D31_WL23_FISHMINION_9,Obrigado a ambos.
STR_DIALOGS_SL_D31_WL23_MELIAN_10,"Bem, obrigada a todos, estou me sentindo mais capaz a cada momento. Cuidem-se."
STR_DIALOGS_SL_D31_WL23_MELIAN_11,"Ei soldado, que tal uma corrida até Hafin? Temos boas notícias para entregar!"
STR_DIALOGS_SL_D32_UNDERBRIDGE_HAFIN_SOLDIER_1,"Desculpe, não é seguro entrar nos esgotos de Hafin devido ao grande número de monstros que descobrimos lá recentemente. Tenha paciência enquanto investigamos."
