offset,text_source,byte_budget
0x2782d0,Ukon? What're you doing here...?,32
0x2782f1,Isn't this an official send-off ceremony?\n,43
0x27831d,Shouldn't Oshtor be doing his thing here?,41
0x278347,"Eh, maybe. But Raiko and Dekopompo would hardly\n",49
0x278379,"want a send-off from Oshtor, even if Munechika\n",48
0x2783aa,might.,6
0x2783b1,So I'm here instead.,20
0x2783c6,Right. Oshtor's supposed to be against this\n,45
0x2783f4,"whole invasion, huh...",22
0x27840b,I guess things turned out like this anyway.,43
0x278437,"If it's the will of our liege, then it's what\n",47
0x278467,we gotta do.,12
0x278474,"What he says is truth, and he'll never lead us\n",48
0x2784a5,astray. We just have to follow his orders.,42
0x2784d0,That's just how it goes?,24
0x2784e9,"Yep, that's how it goes.",24
0x278502,The will of our liege... huh.,29
0x278520,The invasion of Tuskur...,25
0x27853a,What can he be thinking...?,27
0x278556,"Uh... by the way, where's Kuon? Don't see her\n",47
0x278586,anywhere around...,18
0x278599,Kuon's still sleeping in her room.,34
0x2785bc,"Or, well... she's refusing to get up, I guess.",46
0x2785eb,"Well, nobody'd want to send off an army that's\n",48
0x27861c,about to invade your homeland. I feel terrible\n,48
0x27864d,for her.,8
0x278656,She seemed understanding about it. She knows\n,46
0x278685,"you're not at fault here, Ukon, so don't worry\n",48
0x2786b6,too much.,9
0x2786c0,Though she can't really hide her bad mood.,42
0x2786eb,Dear sister...,14
0x2786fa,I'm worried. What if she becomes ill from all\n,47
0x27872a,this...?,8
0x278733,I dunno. I think she'll be fine.,32
0x278754,"Indeed, Kuon is no pushover. She and I have\n",45
0x278782,"acknowledged each other as worthy rivals, after\n",49
0x2787b4,all.,4
0x2787b9,And when exactly did that happen?,33
0x2787db,"Well, I think she'll be fine too, but that\n",44
0x278808,doesn't mean we should just leave her be like\n,47
0x278838,that.,5
0x27883e,So I'm going to head back now. Gotta try to\n,45
0x27886c,"cheer up our little princess, after all.",40
0x278895,"All right. Give her, uh, my regar--you know\n",45
0x2788c3,"what, never mind. I'll leave it up to you.",42
0x2788ee,I-I will go too.,16
0x2788ff,Now... how do I cheer her up?,29
0x27891d,I guess... some good food couldn't hurt.\n,42
0x278948,"I'll prepare a feast for her, with Rulutieh's\n",47
0x278978,help.,5
