offset,text_target
0x9d62,Nnh...
0x9d69,Será que me ouve? Será que sente vibrações\n
0x9d99,"no chão? Qualquer movimento brusco, e eu morro."
0x9dc9,"Sem me mexer. Fico perfeitamente imóvel, prendendo\n"
0x9df6,a respiração.
0x9e03,A superfície viscosa começa a ondular...
0x9e2a,...e aos poucos se remodela numa\n
0x9e54,forma familiar.
0x9e64,Quê--?
0x9e6b,Minha voz morre na garganta.
0x9e87,"O rosto que surge diante de mim é disforme, viscoso,\n"
0x9ec2,horrendo... mas inconfundivelmente humano.
0x9ee8,Olhos perdidos se fixam em mim. A boca arqueja\n
0x9f17,"e se abre sem som, como um peixe se afogando\n"
0x9f45,no ar.
0x9f4d,O que... é... você...?
0x9f64,...hh... ih...
0x9f73,Será que... está tentando falar...? Só soa\n
0x9fa0,como ar escapando--não consigo entender o\n
0x9fcb,que diz.
0x9fd8,...kh... ih...
0x9fe8,"Por reflexo ou curiosidade, me aproximo pra\n"
0xa016,ouvir o que diz... e outra voz\n
0xa043,ressoa.
0xa04e,Cubra os olhos e os ouvidos!
0xa068,O comando ríspido é seguido por um objeto\n
0xa099,cilíndrico quicando na pedra entre nós.\n
0xa0c4,Parece--
0xa0d1,Uma granada...? Gah!?
0xa0e5,"Por instinto, fecho os olhos e tapo\n"
0xa117,os ouvidos com as mãos.
0xa125,------------------gghh------!
0xa144,"Está claro demais pra ver qualquer coisa, mas\n"
0xa170,sinto o chão tremer como se a criatura\n
0xa19f,se contorcesse.
0xa1a9,Será... Será que é...?
0xa1bb,Um agarrão súbito.
0xa1cb,Hã...?
0xa1d3,"Alguém agarra minha mão com uma força incrível,\n"
0xa205,"e quando tento me soltar, levo uma bronca."
0xa233,Você congela depois!
0xa24c,Meu corpo está flutuando no ar...\n
0xa26f,É como se eu estivesse voando de novo.
0xa28f,"Abro os olhos, nervoso, e vejo alguém\n"
0xa2bb,"saltando à frente, minha mão na dela."
0xa2e0,É tão rápido...\n
0xa2f2,É como se fôssemos o vento.
0xa30c,"Cortamos o ar, e o vento ruge\n"
0xa339,passando pelos meus ouvidos.
0xa347,"Minha salvadora olha pra trás, como que\n"
0xa377,checando se estou bem. 
0xa37f,Uma... mulher?
0xa38b,Não... mais pra uma moça?
0xa3a9,"O rosto dela é lindo, embora curiosamente infantil.\n"
0xa3d9,Orelhas grandes demais... E uma cauda peluda.
0xa3fe,Há algo... etéreo nela.\n
0xa429,Não consigo desviar o olhar.
0xa43c,"Mesmo nesta situação absurda, parece\n"
0xa46a,que o tempo parou.
0xa47f,"Então, de repente, ela franze a testa."
0xa4a1,"Olho pra trás, sem saber o que ela está vendo..."
0xa4d3,Aaagh--
0xa4db,"Aquela criatura amorfa avança, se aproximando\n"
0xa50d,de nós como uma onda predadora.
0xa538,"Nesta caverna estreita, não há pra onde\n"
0xa566,fugir.
0xa56e,Vai nos alcançar--!
0xa585,Mas a garota já viu. Ela saca\n
0xa5b1,outro cilindro da cintura e o\n
0xa5d8,joga atrás de nós.
0xa5ed,O clarão ofuscante e a explosão vêm\n
0xa61b,quase no mesmo instante.
0xa62d,------------------rngh------!
0xa64d,Gyaaagh!
0xa657,Agora é nossa chance!
0xa669,Há... hh... há...
0xa67f,Estamos do lado de fora... E-Estou enfim a salvo...
0xa6a6,Minhas pernas cedem. Desabo na neve\n
0xa6d4,do chão.
0xa6dc,Mal acredito que consegui correr\n
0xa70a,tudo aquilo.
0xa71c,Acho que humanos conseguem qualquer coisa quando\n
0xa749,a vida está em jogo...
0xa768,A garota também está exausta--não dá pra culpá-la--\n
0xa796,"e se senta, recuperando o fôlego."
0xa7c1,...Ela salvou minha vida... Eu deveria pelo menos\n
0xa7ed,agradecer direito.
0xa801,M-Muito obrigado por me salvar...
0xa827,Será que ela me ouviu? Minha garganta está rouca e\n
0xa856,"áspera, e não consigo falar muito alto."
0xa87b,Ela percebe e se vira pra mim.
0xa89e,"Tem uma expressão estranha no rosto, como se\n"
0xa8cf,tivesse visto algo que não esperava.
0xa8f7,Ah... Vendo o rosto dela assim de novo...\n
0xa922,Tem mesmo algo de bonito nela.
0xa951,"Aquela expressão um tanto confusa, também...\n"
0xa97d,"Nossa, ela é uma graça."
0xa98e,Garota
0xa993,Tem algo de errado com meu rosto?
0xa9ba,"A-Ah, não, nada não... "
0xa9d3,Mesmo assim.
0xa9e2,Tiro os olhos de você por um só instante e\n
0xaa11,"você some, mas nunca imaginei uma coisa\n"
0xaa41,dessas.
0xaa4c,"Ainda bem que cheguei a tempo, mas no futuro...\n"
0xaa7f,acho que prefiro que você não me dê tanto\n
0xaaaf,trabalho. 
0xaab9,Argh... Me desculpe.
0xaacc,...Hum?
0xaad3,"Espera, tirar os olhos de mim...?\n"
0xaaf4,E eu sumi?
0xab07,O que ela quer dizer com isso? Ela parece de algum\n
0xab3a,"jeito... familiar, também..."
0xab4b,Quer dizer que você sabe quem eu sou...?
0xab70,"Se você sabe quem eu sou, de onde venho, por favor--\n"
0xaba1,me diga.
0xabaa,Hã...? Ah...
0xabb8,Quem sou eu? Onde estou? O que era aquela coisa\n
0xabe4,"que me atacou? O que era--quer dizer, como--"
0xac0e,Ngh... Tento fazer todas as perguntas\n
0xac3a,"de uma vez, e nenhuma sai\n"
0xac65,direito.
0xac6c,Eu sou--
0xac72,A garota fica de pé com um sorriso aflito no\n
0xaca1,rosto e estende a mão pra mim.
0xacc3,É melhor voltarmos por enquanto.
0xace0,"Se você ficar aqui fora vestido assim,\n"
0xad0a,vai acabar pegando um resfriado.
0xad2e,Vestido...?
0xad3a,"O ar gelado me atinge de novo de uma vez, e\n"
0xad68,finalmente lembro o estado em que estou.
0xad8d,"Pensando bem, será que andei mesmo\n"
0xadb7,perambulando por toda esta floresta nesta\n
0xade3,coisinha fina...?
0xadf4,Hã... Aaa-TCHIM!
0xae04,...Hehe.
0xae10,"Ela solta uma risada, clara como um sino, com o\n"
0xae40,som do meu espirro ecoando pela floresta.
0xae6f,Aqui.
0xae75,"Ela toma minha mão com seus dedos pálidos e delicados,\n"
0xaeaa,e me ajuda a ficar de pé. 
0xaec4,Vamos.
0xaece,E-Ei...
0xaed7,"Movo a mão de leve, apertando de volta o\n"
0xaf09,aperto dela. Aquele único toque de calor...
0xaf2c,...Eu não tinha como saber o que nos aguardava.\n
0xaf5d,Que aquilo era só o começo.
0xe192,"Ao voltarmos para a tenda, a garota começa\n"
0xe1c0,a remexer nas bolsas dela.
0xe1da,Garota
0xe1df,"Hmm, tenho certeza de que guardei em algum lugar aqui..."
0xe20d,Aha! Achei.
0xe21f,Eu estava sem saber o que fazer com isto...\n
0xe24a,Realmente não imaginei que fosse ser útil\n
0xe27a,assim.
0xe285,"Com essas palavras, a garota estende uns\n"
0xe2b1,tecidos dobrados.
0xe2c1,"Aqui, uma muda de roupa. Se continuar andando\n"
0xe2f2,"por aí desse jeito, vai pegar um resfriado."
0xe319,Hum...?
0xe320,Parecem bem mais resistentes que as roupas\n
0xe351,"que eu tinha, mas..."
0xe362,"Ahaha, não faz essa cara! São roupas\n"
0xe38f,masculinas.
0xe398,A-Ah...
0xe3a0,"Bem, vou buscar um pouco de água."
0xe3c7,"Ah, ela está tentando me dar privacidade.\n"
0xe3f3,Que gentileza dela.
0xe407,Eita--
0xe40f,Uma rajada de ar gelado entra quando a garota\n
0xe43c,sai.
0xe44c,"C-Caramba, que frio... Tá, se eu ficar nessa\n"
0xe47a,"por mais tempo, vou acabar pegando alguma coisa..."
0xe4ac,Estendo as roupas que ela me deu.
0xe4d2,"Mas... está faltando algo. Uma coisa crucial,\n"
0xe4fd,"importante. Encaro, incerto,\n"
0xe525,a cabeça inclinada.
0xe532,...Cadê a roupa de baixo...?
0xe54f,"Viro as roupas do avesso, do lado certo,\n"
0xe580,até sacudo elas... mas nada de cueca.
0xe5ad,Lógico. Ela não teria milagrosamente uma\n
0xe5de,cueca masculina sobrando por aí...  
0xe612,O que significa... que não tenho escolha...
0xe635,"Como não tenho escolha, como sou um escravo\n"
0xe666,"dos caprichos do destino, vou ter que ir sem nada."
0xe696,N-Não é como se isto fosse algo que eu QUEIRA fazer! 
0xe6c7,"O homem primitivo já começou pelado, então não\n"
0xe6f9,surte. Vai ser só mais... arejado que o normal.
0xe72c,"Tentando me tranquilizar, começo a vestir\n"
0xe759,as roupas que ela deu. Mas...
0xe779,"Tá, vamos ver essa calça... Tem um buraco\n"
0xe7a7,"aqui, então isto deve ser a frente...?"
0xe7cb,*Vish*...
0xe7d8,Bele... Hm. Não parece nada confortável...
0xe80b,"Ah, tanto faz. Agora visto essa parte de cima...\n"
0xe836,e amarro com esta faixa?
0xe85c,*Vum*
0xe865,Pronto...
0xe874,"Sinceramente, essa coisa é bem\n"
0xe89c,desconfortável...
0xe8ad,"A parte de cima está meio torta, mas a de baixo\n"
0xe8db,tem coisa errada demais.
0xe902,"O jeito que está esticando não pode ser bom,\n"
0xe932,e está... ficando meio arejado lá embaixo.
0xe962,"Como a braguilha abre tão larga, está bem\n"
0xe98d,"ventilado. Bem, mais como se deixasse\n"
0xe9bd,o vento entrar direto.
0xe9d0,O verdadeiro problema é como vou fazer\n
0xea01,pra não mostrar tudo pra alguém sem querer...
0xea2b,Tem problemas sérios com estas roupas.\n
0xea5f,Estou a uma rajada de virar um exibicionista.
0xea91,Algo me diz que isto não vai dar certo.
0xeabe,Talvez eu deva só explicar e pedir uma\n
0xeaee,"cueca emprestada...? Não, não, não dá."
0xeb18,Mesmo sendo um pedido perfeitamente inocente e\n
0xeb47,"honesto, um cara não pode pedir cueca pra uma garota."
0xeb77,E ela está emprestando isto por pura\n
0xeba8,bondade! Não posso ficar implorando por mais.
0xebd0,Não preciso incomodá-la com isto.\n
0xebf8,Só preciso de um pouco de criatividade.
0xec1a,"Decidido o plano, fico mexendo\n"
0xec4b,no tecido mais um tempo.
0xec70,"Ah, achei. Posso usar este tecido mais grosso como\n"
0xec9f,"uma espécie de avental, e agora isto pode ser... Hm?"
0xeccb,...Ãh...
0xecd4,Sinto olhos em mim e ergo a vista. Ela está\n
0xed07,"ali, encarando... espantada, preocupada e\n"
0xed32,exasperada.
0xed3f,"Você não está... de brincadeira, está?"
0xed66,Vejo algo na expressão dela estremecer\n
0xed91,enquanto ela aguarda minha resposta.
0xedac,Argh... aquele olhar dela... É como\n
0xedd9,"um pai dizendo ""não estou bravo, só\n"
0xedfe,"decepcionado com você""."
0xee14,"N-Não, olha, eu explico! Só estou vestido\n"
0xee42,assim porque não tinha nenhuma roupa de baixo!
0xee6f,...A coisa que você enrolou na\n
0xee9b,cintura agora é um aperyu. Vai\n
0xeec6,nos ombros.
0xeed6,Hã?
0xeedb,Você pôs tudo no lado errado para\n
0xef0a,"a parte de cima, também... e acho que a calça está\n"
0xef39,do avesso.
0xef44,"Do avesso...? Espera, a braguilha está aqui.\n"
0xef6d,"Então isto é a frente, né?"
0xef90,É por aí que a cauda deveria\n
0xefba,passar...
0xefc5,Hã...? Cauda...?
0xefd6,Sou pego de surpresa. Cauda não é exatamente\n
0xf003,algo que se espera ouvir numa conversa\n
0xf02f,normal.
0xf03d,Dou uma olhada e noto algo balançando\n
0xf06b,atrás dela.
0xf077,"Algo como uma corda, saindo logo acima\n"
0xf0a7,"do traseiro dela. Algo coberto de pelo, quase\n"
0xf0d4,como...
0xf0dc,...uma cauda?
0xf0e7,"Pensando bem, acho que vi isto atrás\n"
0xf116,dela enquanto corríamos nas cavernas...
0xf140,"Mas descartei a ideia, é claro.\n"
0xf16a,O bom senso diz que isso é ridículo.
0xf18f,"Não, não, não. Não tem como. Deve ser\n"
0xf1bd,algum tipo de acessório ou coisa assim...
0xf1e4,"Enquanto pondero as possibilidades, estendo\n"
0xf211,a mão e agarro a cauda que balança.
0xf22d,Hngh!
0xf234,"Nossa, isto é impressionante. Parece e\n"
0xf262,tem o toque de uma cauda de verdade...
0xf284,E essa textura! É até macia ao toque.
0xf2b3,H-Hã! Ah... Q... Quê...
0xf2ce,"Fofa, macia e sedosa. É uma sensação\n"
0xf2f9,incrível... Daria um cachecol perfeito.
0xf31f,"E até se contorce, mas não consigo\n"
0xf34b,descobrir se há algum mecanismo movendo isto...
0xf376,*Pluf*
0xf37e,Hum?
0xf382,Nnh... Argh... Hngh!
0xf396,O que é isto? Está até ficando todo arrepiado\n
0xf3c3,agora...
0xf3cd,"Enquanto passo as mãos pelo pelo macio, ele\n"
0xf3f7,"de repente se infla, como se os pelos\n"
0xf41f,ficassem em pé.
0xf430,Mas que...?
0xf43d,"A curiosidade falando mais alto, agarro com\n"
0xf46d,as duas mãos. E nesse momento...
0xf494,Ah...!\n
0xf49d,...Aaaaaah!
0xf4ae,...Gah! Q-Que diabos--
0xf4c4,"O grito dela me assusta, e instintivamente\n"
0xf4f5,solto a cauda.
0xf509,"Olho de volta pra ela, sem saber o que\n"
0xf536,acabou de acontecer.
0xf549,"Quando encontro o olhar dela, vejo os ombros\n"
0xf573,tremendo... e ela está me encarando furiosa?
0xf599,"E-Ei, o que foi...?"
0xf5b1,O que... foi...?
0xf5c5,"Encarando friamente, a garota dá um passo na minha direção."
0xf5ef,O que... você pensa que está fazendo?
0xf612,O que eu... quê?
0xf625,Você ouviu!
0xf633,"O que você está fazendo, agarrando a cauda de uma\n"
0xf665,garota assim? Acho que fui bem clara!
0xf687,"Agarrando uma...? Não, aquilo foi só..."
0xf6ab,"Espera, você não quer dizer que isso é... é de verdade?"
0xf6d7,Claro que é! Se esta minha linda cauda\n
0xf709,"não é de verdade, então o que é?"
0xf723,"N-Não, é só que..."
0xf736,Argh--
0xf73d,"Cambaleio pra trás, sentindo uma força\n"
