offset,text_target
scena/mp0010_01.dat:0x16505,"Ahaha, como você adivinhou?"
scena/mp0010_01.dat:0x16530,"eu queria te perguntar, Maggy."
scena/mp0010_01.dat:0x1654a,Ah? O que seria?
scena/mp0010_01.dat:0x16577,Tem uma coisa que a gente
scena/mp0010_01.dat:0x1659e,uma receita de ensopado que o Sr. Lao tinha contado pra eles.
scena/mp0010_01.dat:0x165ce,<C1>Eles explicaram que estavam procurando
scena/mp0010_01.dat:0x165fd,"Um ensopado apimentado, você diz...?"
scena/mp0010_01.dat:0x16628,mas eu mesma nunca fiz.
scena/mp0010_01.dat:0x16646,"Hum, eu já comi antes,"
scena/mp0010_01.dat:0x1666f,então eu nunca cozinhei nada muito complicado.
scena/mp0010_01.dat:0x1669b,"Eu sempre estava ocupada ajudando meus pais,"
scena/mp0010_01.dat:0x166d4,"Ah, que pena."
scena/mp0010_01.dat:0x166fc,"Por enquanto, vamos reportar a receita que a gente já tem."
scena/mp0010_01.dat:0x16739,"Claro, é tudo que a gente tem."
scena/mp0010_01.dat:0x16766,"não seria má ideia, sabia?"
scena/mp0010_01.dat:0x16783,Dar uma olhada no lugar do Rhett talvez
scena/mp0010_01.dat:0x167b7,"Hmm... É, talvez!"
scena/mp0010_01.dat:0x167df,com mais algumas pessoas.
scena/mp0010_01.dat:0x167f6,...Talvez seja bom perguntar por aí
scena/mp0010_01.dat:0x16829,"Hum, isso provavelmente seria sensato."
scena/mp0010_01.dat:0x16859,mais sobre esse ensopado.
scena/mp0010_01.dat:0x16873,Sinto muito não poder te contar
scena/mp0010_01.dat:0x168a1,Receio que vocês vão ter que continuar perguntando por aí.
scena/mp0010_01.dat:0x168de,Achei que devia estar quebrado.
scena/mp0010_01.dat:0x168fb,O fogão não quis acender hoje de manhã.
scena/mp0010_01.dat:0x16931,como se toda casa estivesse com o mesmo problema.
scena/mp0010_01.dat:0x1695a,"Aí eu passei na Melders', mas parece"
scena/mp0010_01.dat:0x169a3, ofendemos a Deusa.
scena/mp0010_01.dat:0x169cf,nos acomodarmos demais com as bênçãos dela.
scena/mp0010_01.dat:0x169f7,Isso é um lembrete claro de que não devemos
scena/mp0010_01.dat:0x16a31,os orbments devem ser um castigo divino.
scena/mp0010_01.dat:0x16a59,Os problemas que a gente andou tendo com
scena/mp0010_01.dat:0x16a8c,nos acomodarmos demais com as bênçãos dela.
scena/mp0010_01.dat:0x16ab4,Isso é um lembrete claro de que não devemos
scena/mp0010_01.dat:0x16aee,Cadê que o Luke se meteu? Ele está atrasado!
scena/mp0010_01.dat:0x16b21,Acho que isso é a inocência da infância.
scena/mp0010_01.dat:0x16b45,Francamente! Criança não tem noção nenhuma de horário!
scena/mp0010_01.dat:0x16b7e,tempo lendo junto com o pai dele.
scena/mp0010_01.dat:0x16ba5,"Ultimamente, o Pat andou passando bastante"
scena/mp0010_01.dat:0x16bde,e tenho certeza que isso só faz bem pra ele.
scena/mp0010_01.dat:0x16c0b,"Dizem que livro é alimento pra alma,"
scena/mp0010_01.dat:0x16c45,pegando as manias mais esquisitas do meu marido.
scena/mp0010_01.dat:0x16c70,"...Dito isso, espero que ele não acabe"
scena/mp0010_01.dat:0x16ca6,de tempo que o Pat passa com o Luke...
scena/mp0010_01.dat:0x16cc6,Por mais que eu me preocupe com a quantidade
scena/mp0010_01.dat:0x16cf4,seguindo os passos do pai dele.
scena/mp0010_01.dat:0x16d19,Eu ficaria igualmente preocupada se ele começasse
scena/mp0010_01.dat:0x16d4f,...bons exemplos confiáveis pra seguir.
scena/mp0010_01.dat:0x16d73,Seria bom se ele tivesse mais alguns
scena/mp0010_01.dat:0x16da8,derrubou outra pilha de livros.
scena/mp0010_01.dat:0x16dcd,"Para surpresa de ninguém, meu marido"
scena/mp0010_01.dat:0x16e01,realmente começando a se acumular...
scena/mp0010_01.dat:0x16e21,Todas as compras por impulso dele estão
scena/mp0010_01.dat:0x16e51,do que simplesmente jogar tudo fora.
scena/mp0010_01.dat:0x16e71,Bom. É melhor dar um novo lar a eles
scena/mp0010_01.dat:0x16ea4,"Toma, isso é pra você."
scena/mp0010_01.dat:0x16ebb,"Então, por falar nisso..."
scena/mp0010_01.dat:0x16ee0,Obtido  
scena/mp0010_01.dat:0x16eea,derrubou outra pilha de livros.
scena/mp0010_01.dat:0x16f0f,"Para surpresa de ninguém, meu marido"
scena/mp0010_01.dat:0x16f43,um papel velho e surrado que ele desenterrou.
scena/mp0010_01.dat:0x16f6e,"Pra piorar, ele fica dando risadinha por causa de"
scena/mp0010_01.dat:0x16fac,"crescer no espaço entre as orelhas dele, eu juro."
scena/mp0010_01.dat:0x16fd9,...Essa umidade aqui deve estar fazendo mofo
scena/mp0010_01.dat:0x17015,"Ah, o Pat? Ele está lá na casa dos vizinhos."
scena/mp0010_01.dat:0x17054,"Eu tentei, mas ele se recusa a sair de perto do Luke."
scena/mp0010_01.dat:0x17094,da hospitalidade da Maggy por enquanto.
scena/mp0010_01.dat:0x170bc,Acho que vou ter que abusar mesmo
scena/mp0010_01.dat:0x170f2,"Só por hoje, vou deixar ele ficar lá um pouco mais."
scena/mp0010_01.dat:0x1713a,"noite e dia se pudesse, viu."
scena/mp0010_01.dat:0x1715d,"Ele ficaria grudado no Luke o tempo todo,"
scena/mp0010_01.dat:0x17194,da hospitalidade da Maggy por enquanto.
scena/mp0010_01.dat:0x171bc,Acho que vou ter que abusar mesmo
scena/mp0010_01.dat:0x171f2,ele correu pra ver como o Luke estava.
scena/mp0010_01.dat:0x17213,"Assim que o Pat acordou,"
scena/mp0010_01.dat:0x1723a,mas eu queria que ele comesse alguma coisa antes.
scena/mp0010_01.dat:0x17263,"Eu entendo o quanto ele deve estar preocupado,"
scena/mp0010_01.dat:0x17297,conseguido deter uma criança com tanta energia.
scena/mp0010_01.dat:0x172c0,É assustador pensar no que poderia ter
scena/mp0010_01.dat:0x172f9,tomar um rumo parecido...
scena/mp0010_01.dat:0x17310,Só me resta esperar que o Pat não
scena/mp0010_01.dat:0x17340,ele correu pra ver como o Luke estava.
scena/mp0010_01.dat:0x17361,"Assim que o Pat acordou,"
scena/mp0010_01.dat:0x17388,nada parecido com isso.
scena/mp0010_01.dat:0x1739c,Nenhuma criança merece passar por
scena/mp0010_01.dat:0x173cb,Eu tive que arrastar ele pra casa.
scena/mp0010_01.dat:0x173e3,"Por mais que eu tenha pena do Pat,"
scena/mp0010_01.dat:0x1740f,o que anda causando isso.
scena/mp0010_01.dat:0x1742b,"Afinal, a gente ainda não sabe"
scena/mp0010_01.dat:0x17459,o Pat também pode estar em perigo.
scena/mp0010_01.dat:0x17475,"Se for algum tipo de doença,"
scena/mp0010_01.dat:0x174a2,os pais têm que proteger os filhos.
scena/mp0010_01.dat:0x174ca,"Por mais que a Maggy deva apreciar a companhia,"
scena/mp0010_01.dat:0x17507,ao saber que o Luke tinha acordado.
scena/mp0010_01.dat:0x17527,Nem consigo dizer o alívio que senti
scena/mp0010_01.dat:0x1755a,convencer meu marido a tomar um ar fresco.
scena/mp0010_01.dat:0x17585,"Agora que a neblina passou, talvez eu consiga"
scena/mp0010_01.dat:0x175c2,Com certeza eu não diria não a isso.
scena/mp0010_01.dat:0x175e7,"Hehe, a gente podia até transformar num encontro de verdade."
scena/mp0010_01.dat:0x17621,sair pra algum lugar com meu marido.
scena/mp0010_01.dat:0x17645,Talvez eu devesse seguir o exemplo do Pat e
scena/mp0010_01.dat:0x1767e,Com certeza eu não diria não a isso.
scena/mp0010_01.dat:0x176a3,"Hehe, a gente podia até transformar num encontro de verdade."
scena/mp0010_01.dat:0x176dd,foi uma experiência angustiante.
scena/mp0010_01.dat:0x176f5,O golpe do Coronel Richard com certeza
scena/mp0010_01.dat:0x17725,em épocas como essa que corremos mais risco de ser invadidos.
scena/mp0010_01.dat:0x17757,"Sem falar que, historicamente, é bem"
scena/mp0010_01.dat:0x17798,que tipo de movimento a Erebônia pode decidir fazer...
scena/mp0010_01.dat:0x177c1,Meu coração dispara quando penso
scena/mp0010_01.dat:0x177fd,em épocas como essa que corremos mais risco de ser invadidos.
scena/mp0010_01.dat:0x1782f,"Sem falar que, historicamente, é bem"
scena/mp0010_01.dat:0x17870,que tipo de movimento a Erebônia pode decidir fazer...
scena/mp0010_01.dat:0x17899,Meu coração dispara quando penso
scena/mp0010_01.dat:0x178d5,Essa neblina hoje realmente não é normal!
scena/mp0010_01.dat:0x1790f,Estou reorganizando eles o mais rápido que consigo...
scena/mp0010_01.dat:0x17942,Só que toda essa umidade pode estragar meus livros.
scena/mp0010_01.dat:0x17983,pequenas lembranças do passado.
scena/mp0010_01.dat:0x179a4,Mas eu vou encontrando essas
scena/mp0010_01.dat:0x179d2,trupe de teatro. Tem mais de dez anos.
scena/mp0010_01.dat:0x179fb,"Veja, por exemplo, esse ingresso de uma"
scena/mp0010_01.dat:0x17a39,e eu já fomos. Eu tinha guardado no meio de um livro.
scena/mp0010_01.dat:0x17a69,É uma lembrança do primeiro encontro que a Serra
scena/mp0010_01.dat:0x17aa2,tão linda naquela época.
scena/mp0010_01.dat:0x17aba,"Ah, lembranças... Ela era"
scena/mp0010_01.dat:0x17ae1,"que ela não é mais, é claro!"
scena/mp0010_01.dat:0x17b00,"Er, bem... Não quero dizer com isso"
scena/mp0010_01.dat:0x17b2d,"de espetáculos itinerantes, antigamente."
scena/mp0010_01.dat:0x17b50,Essa região costumava receber bastante
scena/mp0010_01.dat:0x17b83,Eu não me importaria de ver um de novo.
scena/mp0010_01.dat:0x17ba5,"A gente não vai a nenhum ultimamente, mas"
scena/mp0010_01.dat:0x17bd7,caiu num sono profundo.
scena/mp0010_01.dat:0x17bf2,"Ouvi dizer que o Luke, de repente,"
scena/mp0010_01.dat:0x17c23,"disso, o que é tão preocupante quanto se imagina."
scena/mp0010_01.dat:0x17c56,Nem sais aromáticos estão conseguindo tirar ele
scena/mp0010_01.dat:0x17c92,"Afinal, ele é o melhor amigo do Pat."
scena/mp0010_01.dat:0x17cc7,piore ainda mais...
scena/mp0010_01.dat:0x17ce5,Eu realmente espero que nada disso
scena/mp0010_01.dat:0x17d0f,caiu num sono profundo.
scena/mp0010_01.dat:0x17d2a,"Ouvi dizer que o Luke, de repente,"
scena/mp0010_01.dat:0x17d5b,preocupação. Ele foi na casa ao lado ver como ele está.
scena/mp0010_01.dat:0x17d8a,"O que, claro, está causando um baita"
scena/mp0010_01.dat:0x17dc9,piore ainda mais...
scena/mp0010_01.dat:0x17de7,Eu realmente espero que nada disso
scena/mp0010_01.dat:0x17e11,Eles vão assinar o pacto de não agressão hoje...
scena/mp0010_01.dat:0x17e51,a cidade ainda está tomada por essa neblina sinistra.
scena/mp0010_01.dat:0x17e80,"Por mais que devesse ser uma ocasião importante,"
scena/mp0010_01.dat:0x17ebc,Ninguém está muito no clima de comemorar.
scena/mp0010_01.dat:0x17ee9,Sem falar no coitado do Luke e nos outros.
scena/mp0010_01.dat:0x17f21,Eles vão assinar o pacto de não agressão hoje...
scena/mp0010_01.dat:0x17f61,ninguém está muito no clima de comemorar.
scena/mp0010_01.dat:0x17f8e,"Por mais que devesse ser uma ocasião importante,"
scena/mp0010_01.dat:0x17fca,de guarda estão intrigados com esse tempo.
scena/mp0010_01.dat:0x17ff7,Os soldados que foram designados pra cá
scena/mp0010_01.dat:0x18030,contos medievais de Mistwald.
scena/mp0010_01.dat:0x18054,Uma neblina tão densa... É estranhamente parecida com
scena/mp0010_01.dat:0x1808c,e no fim esqueceram da missão deles.
scena/mp0010_01.dat:0x180af,"Cavaleiros corajosos se perderam na neblina,"
scena/mp0010_01.dat:0x180e7,me lembrou daquela velha fábula.
scena/mp0010_01.dat:0x18106,Olhando pra Rolent agora mesmo
scena/mp0010_01.dat:0x18134,a neblina e esqueceram completamente da missão deles...
scena/mp0010_01.dat:0x18162,Era uma vez cavaleiros corajosos que entraram
scena/mp0010_01.dat:0x1819f,me lembrou daquela velha fábula.
scena/mp0010_01.dat:0x181be,Olhando pra Rolent agora mesmo
scena/mp0010_01.dat:0x181ec,só a Deusa sabe pra onde.
scena/mp0010_01.dat:0x18209,O Pat e o Luke saíram correndo
scena/mp0010_01.dat:0x18235,que ele está de pé e andando de novo.
scena/mp0010_01.dat:0x18253,"Ah, bom. O que importa é"
scena/mp0010_01.dat:0x18280,assim que a neblina baixou.
scena/mp0010_01.dat:0x1829b,"Fascinante, não é? Ele acordou"
scena/mp0010_01.dat:0x182cc,cheio só de acontecimentos estranhos.
scena/mp0010_01.dat:0x182f2,...Esses últimos dias andaram cheios
scena/mp0010_01.dat:0x18329,só a Deusa sabe pra onde.
scena/mp0010_01.dat:0x18346,O Pat e o Luke saíram correndo
scena/mp0010_01.dat:0x18372,que ele está de pé e andando de novo.
scena/mp0010_01.dat:0x18390,"Ah, bom. O que importa é"
scena/mp0010_01.dat:0x183bd,Parece que vocês conseguiram achar a receita.
scena/mp0010_01.dat:0x183f2,a volta de um prato tradicional!
scena/mp0010_01.dat:0x18411,Confesso que estou ansioso esperando pela
scena/mp0010_01.dat:0x18445,virar um prato fixo no Abend.
scena/mp0010_01.dat:0x1845f,Seria bom ver esse prato
scena/mp0010_01.dat:0x18489,"Bom, uma dessas estantes."
scena/mp0010_01.dat:0x184a7,O livro de receitas está em...
scena/mp0010_01.dat:0x184cf,procurar por ele vocês mesmos.
scena/mp0010_01.dat:0x184ed,"Desculpem, mas vocês vão ter que"
scena/mp0010_01.dat:0x1851a,os orbments pararam de funcionar.
scena/mp0010_01.dat:0x18538,"Nossa, foi um susto quando"
scena/mp0010_01.dat:0x18568,"livros, quando... Puf! As luzes se apagaram."
scena/mp0010_01.dat:0x18592,Eu estava no meio da leitura de um dos meus
scena/mp0010_01.dat:0x185d3,mas a Melders não parece saber a causa.
scena/mp0010_01.dat:0x185ff,"Achei que fosse problema mecânico,"
scena/mp0010_01.dat:0x18633,parece mais um mau presságio do que outra coisa...
scena/mp0010_01.dat:0x1865c,Aquela ilha que apareceu no céu
scena/mp0010_01.dat:0x18690,os orbments pararam de funcionar.
scena/mp0010_01.dat:0x186af,"Aparentemente, ninguém sabe por que"
scena/mp0010_01.dat:0x186df,Não dá pra dizer que isso é um bom sinal.
scena/mp0010_01.dat:0x1870b,cerimônia de casamento agora.
scena/mp0010_01.dat:0x18727,Minha esposa e meu filho estão numa
scena/mp0010_01.dat:0x18753,num momento como esse parece de mau agouro.
scena/mp0010_01.dat:0x18776,"Sinceramente, ter esse tipo de celebração"
scena/mp0010_01.dat:0x187af,felicidade nessa nova vida juntos.
scena/mp0010_01.dat:0x187d6,Mas eu espero que isso se reflita numa futura
scena/mp0010_01.dat:0x1880e,"Ora, se não é a Estelle!"
scena/mp0010_01.dat:0x18838,Quando você voltou pra Rolent?
scena/mp0010_01.dat:0x18868,"Agorinha mesmo, praticamente."
scena/mp0010_01.dat:0x18890,que você está na cidade.
scena/mp0010_01.dat:0x188a5,O Luke vai ficar animadíssimo ao saber
scena/mp0010_01.dat:0x188d2,o treino de espada dele ultimamente.
scena/mp0010_01.dat:0x188ed,Ele realmente se dedicou de corpo e alma
scena/mp0010_01.dat:0x1891c,mas não consigo tirar uma resposta direta dele.
scena/mp0010_01.dat:0x1894a,"Perguntei sobre a mudança repentina de ideia,"
scena/mp0010_01.dat:0x18983,então me preocupo em como me aproximar do meu filho.
scena/mp0010_01.dat:0x189b0,"Fico fora de casa mais do que em casa,"
scena/mp0010_01.dat:0x189e7,"Haha... Sério, é meio constrangedor..."
scena/mp0010_01.dat:0x18a1b,uma reestruturação séria.
scena/mp0010_01.dat:0x18a37,O Exército Real está passando
scena/mp0010_01.dat:0x18a71,Acho que em breve vamos ter as mãos bem cheias.
scena/mp0010_01.dat:0x18b06,"Ora, ora..."
scena/mp0010_01.dat:0x18b34,Aquela ali não é a filhinha do Cassius?
scena/mp0010_01.dat:0x18b74,"É ela mesma. Que bom ver vocês, Pat, Maggy."
scena/mp0010_01.dat:0x18bb5,"Ah, oi, Estelle."
scena/mp0010_01.dat:0x18bd5,"Ora, ora..."
scena/mp0010_01.dat:0x18c03,Aquela ali não é a filhinha do Cassius?
scena/mp0010_01.dat:0x18c43,"Uh, que bom ver vocês dois."
scena/mp0010_01.dat:0x18c6f,<P2>Imagino que não tenha sido fácil com o Luke...
scena/mp0010_01.dat:0x18cc5,*Fungada* Estelle...
scena/mp0010_01.dat:0x18d57,"Opa, ei. O que deu em você?"
scena/mp0010_01.dat:0x18dba,Eu entendo como ele deve estar se sentindo.
scena/mp0010_01.dat:0x18de9,"o Luke desacordado, ao que parece."
scena/mp0010_01.dat:0x18e05,"Afinal, foi ele quem encontrou"
scena/mp0010_01.dat:0x18e43,"Ah, entendo..."
scena/mp0010_01.dat:0x18e64,"Isso deve ter sido bem difícil, hein, campeão?"
scena/mp0010_01.dat:0x18e9f,*Fungada* *Fungada*
scena/mp0010_01.dat:0x18ee1,"Como o seu neto está agora, senhora?"
scena/mp0010_01.dat:0x18f35,"Por enquanto ele está bem, dormindo tranquilo."
scena/mp0010_01.dat:0x18f84,"amanhã de manhã, ele vai estar de pé de novo."
scena/mp0010_01.dat:0x18fb1,Não é motivo de preocupação. Tenho certeza que até
scena/mp0010_01.dat:0x18ffb,mesmo que não esteja cheio de energia.
scena/mp0010_01.dat:0x19012,Aquele pestinha não é nada
scena/mp0010_01.dat:0x19045,não acordar. Isso... Isso é impossível.
scena/mp0010_01.dat:0x19071,Não consigo imaginar um garotinho como ele
scena/mp0010_01.dat:0x190ac,Dedos cruzados...
scena/mp0010_01.dat:0x19124,"Ei, Pat?"
scena/mp0010_01.dat:0x1913f,quando você achou o Luke? Por favor?
scena/mp0010_01.dat:0x1915c,Você pode contar pra gente um pouco sobre
scena/mp0010_01.dat:0x191e0,o que está acontecendo. É por isso que estamos aqui.
scena/mp0010_01.dat:0x19208,"O prefeito pediu pra nós, bracers, investigarmos"
scena/mp0010_01.dat:0x1924a,descobrir como consertar tudo de novo.
scena/mp0010_01.dat:0x1927a,"Se você contar pra gente o que viu, isso vai nos ajudar a"
scena/mp0010_01.dat:0x192bd,Você consegue... fazer isso por mim?
scena/mp0010_01.dat:0x1930d,Tá bom... Vou ser corajoso e contar...
scena/mp0010_01.dat:0x1938f,"Obrigada, Pat."
scena/mp0010_01.dat:0x193b7,desmaiou? Onde você o achou?
scena/mp0010_01.dat:0x193d8,Certo. Você lembra de quando o Luke
scena/mp0010_01.dat:0x19412,"Uh, é."
scena/mp0010_01.dat:0x1942c,Eu achei ele em cima da torre do relógio.
scena/mp0010_01.dat:0x19473,Acho que foi... alguma hora depois das 5.
scena/mp0010_01.dat:0x194b2,A gente estava brincando de esconde-esconde na neblina.
scena/mp0010_01.dat:0x194ec,achar onde o Luke estava escondido.
scena/mp0010_01.dat:0x19508,"Eu era o 'pegador', e eu estava tentando"
scena/mp0010_01.dat:0x19538,"Mas quando eu finalmente achei, ele estava dormindo!"
scena/mp0010_01.dat:0x19573,só continuou dormindo e dormindo...
scena/mp0010_01.dat:0x19596,"Eu tentei acordar ele, mas ele"
scena/mp0010_01.dat:0x195d3,Então foi isso que aconteceu...
scena/mp0010_01.dat:0x19602,"Pensando bem, quem trouxe o Luke de volta pra cá?"
scena/mp0010_01.dat:0x19656,"Ah, foi o velho guarda da torre do relógio, o Sr. Pandu."
scena/mp0010_01.dat:0x19698,quando ele de repente subiu lá.
scena/mp0010_01.dat:0x196b5,Eu já estava começando a surtar
scena/mp0010_01.dat:0x196e1,pra garantir que a neblina não afetasse ele.
scena/mp0010_01.dat:0x19708,Ele disse que veio checar o relógio
scena/mp0010_01.dat:0x1973d,"Haha, isso tem cara de Pandu mesmo."
scena/mp0010_01.dat:0x19773,Obrigada por dividir tudo isso com a gente.
scena/mp0010_01.dat:0x197af,"Antes da gente ir, Pat..."
scena/mp0010_01.dat:0x197e0,enquanto vocês dois estavam brincando lá fora?
scena/mp0010_01.dat:0x19800,Você lembra de alguma coisa estranha acontecer
scena/mp0010_01.dat:0x19838,Estranha? Tipo...?
scena/mp0010_01.dat:0x19864,ou ouviu alguma coisa que soou estranho?
scena/mp0010_01.dat:0x1988b,Tipo... você viu alguém desconhecido
scena/mp0010_01.dat:0x198c0,Pode ser qualquer coisa. Absolutamente qualquer coisa.
scena/mp0010_01.dat:0x1990a,além da neblina estar tão branca.
scena/mp0010_01.dat:0x1992d,"Eu não me lembro de mais nada, na verdade,"
