offset,text_source,byte_budget
0x2bd4ac,style at all.,13
0x2bd4ba,It's almost like I'm lookin' at a pack of\n,43
0x2bd4e6,starving beasts more than trained killers...,44
0x2bd513,"Yeah, this is definitely strange. Tuskur\n",42
0x2bd53e,"attackers I'd understand, but Uzurushan?",40
0x2bd567,"Quite a distance across the ocean, too. Were one\n",50
0x2bd59a,"of the Pillars their target, I'd understand,\n",46
0x2bd5c9,but us...?,10
0x2bd5d4,"We should talk about it later, I think. They\n",46
0x2bd603,don't look like the patient sort.,33
0x2bd625,"Yeah. On your guard, everyone!",30
