offset,text_target
STR_DIALOGS_TOWN_AP_D1_CROMACHIEF_7,"Serei honesto com você, defender a cidade não é o que nos levou a procurá-lo, mas sim os artefatos que você usa. Aquelas... esferas."
STR_DIALOGS_TOWN_AP_D1_CROMACHIEF_8,"Durante nosso tempo aqui, um certo comerciante conseguiu nos fornecer uma esfera que supostamente nos ajudaria. Esta esfera pode liberar uma quantidade enorme de energia que reativaria nossos sistemas de transporte. Infelizmente, a esfera está inativa e somos incapazes de usá-la."
STR_DIALOGS_TOWN_AP_D1_CROMACHIEF_9,"Acreditamos que você pode acordá-la, pois parece estar bastante familiarizado com elas. Poderia segurá-la, por favor?"
STR_DIALOGS_TOWN_AP_D3_CROMACHIEF_1,Não está funcionando...
STR_DIALOGS_TOWN_AP_D3_CROMACHIEF_2,"Suspeitávamos que isso aconteceria. Afinal, esses artefatos são completamente novos para nós."
STR_DIALOGS_TOWN_AP_D3_CROMACHIEF_3,"Peço desculpas por sobrecarregá-lo, Humano, mas acredita que poderia encontrar uma forma de ativá-la? Magia é algo que escapa nossa compreensão, mas estamos cientes de que existem seres na cidade que possuem tal conhecimento."
STR_DIALOGS_TOWN_AP_D3_CROMACHIEF_4,"Infelizmente, não somos exatamente adeptos em lidar com os habitantes de Hafin. A maioria deles parece nos temer... Acredita que poderia encontrar alguém com habilidades mágicas que pudesse acordar seu poder?"
STR_DIALOGS_TOWN_AP_D3_CROMACHIEF_5,"Pense bem, Humano... Pode ficar com a esfera até que retorne. Não é particularmente útil para nós em seu estado atual. Estaremos aqui se fizer progresso."
STR_DIALOGS_TOWN_AP_D1_SIRFIEL_1,...
STR_DIALOGS_TOWN_AP_D1_SIRFIEL_2,...
STR_DIALOGS_TOWN_AP_D1_SIRFIEL_3,"Oh! Desculpe, desculpe! Está aqui há muito tempo? Estes escritos me capturam completamente. Não imagina o conhecimento mágico que estes volumes contêm. Nunca poderíamos sequer sonhar com tal sabedoria em Zarga."
STR_DIALOGS_TOWN_AP_D1_SIRFIEL_4,"E tudo isto é possível aqui, onde estamos neste exato momento! A quantidade de energia que flui através de Terragaya é imensa em comparação."
STR_DIALOGS_TOWN_AP_D1_SIRFIEL_5,Hmm?
STR_DIALOGS_TOWN_AP_D1_SIRFIEL_6,"Ah... Entendo. Não são os livros que o trouxeram aqui, propriamente dito. Você precisa saber se há uma forma de restaurar os poderes ocultos de um objeto."
STR_DIALOGS_TOWN_AP_D1_SIRFIEL_7,"Bem, lamento informar que esses tipos de feiços são simplesmente impossíveis..."
STR_DIALOGS_TOWN_AP_D1_SIRFIEL_8,...
STR_DIALOGS_TOWN_AP_D1_SIRFIEL_9,Estava brincando! Estava te trollando! A expressão no seu rosto foi impagável.
STR_DIALOGS_TOWN_AP_D1_SIRFIEL_10,"Felizmente para você, parece que fazer algo assim é o básico da Magia neste mundo. O primeiro livro que li já apresentava vários estudos sobre como executar um ""despertar energético""."
STR_DIALOGS_TOWN_AP_D2_SIRFIEL_1,"Certo, vamos começar?"
STR_DIALOGS_TOWN_AP_D3_SIRFIEL_1,"Pronto! Será mil moedas de ouro, por favor."
STR_DIALOGS_TOWN_AP_D3_SIRFIEL_2,...
STR_DIALOGS_TOWN_AP_D3_SIRFIEL_3,"É brincadeira! Estou brincando! Ah, você não é uma joia?"
STR_DIALOGS_TOWN_AP_D3_SIRFIEL_4,"Como sua superiora, deveria estar pedindo uma explicação sobre por que você está em posse de um elemento como esse, e não, isso não é brincadeira. Mas tenho acompanhado seus feitos sob o comando do General Brigard. Ele nada mais tem senão elogios para você, sabia? Então, confio em você. Apenas espero que não se meta em problemas enquanto Jivan tenta curar nossos soldados."
STR_DIALOGS_TOWN_AP_D3_SIRFIEL_5,"Foi um prazer colocar este conhecimento em prática. Se precisar de algo no futuro, não hesite em voltar."
STR_DIALOGS_TOWN_AP_D2_CROMACHIEF_1,Você conseguiu! Sabia que voltaria com a esfera ativada!
STR_DIALOGS_TOWN_AP_D2_CROMACHIEF_2,"Exatamente como o comerciante disse, ela emite uma enorme quantidade de energia elétrica, muito mais do que nossos pulsos magnéticos fazem. Essa é energia mais que suficiente para ativar o transportador."
STR_DIALOGS_TOWN_AP_D2_CROMACHIEF_3,"Vê aquele farol no topo de nossa cápsula? Pule para lá. Uma vez lá, use a esfera no núcleo de gema central do carregador. É um mineral inativo que pode ser facilmente recarregado para restaurar a energia da cápsula."
STR_DIALOGS_TOWN_AP_D1_EUDER_1,Espera aí!
STR_DIALOGS_TOWN_AP_D4_CROMACHIEF_1,"Humano, você estava nos espiando?!"
STR_DIALOGS_TOWN_AP_D4_EUDER_2,Não!_100_ Quer dizer..._100_ sim..._100_ mas por um bom motivo.
STR_DIALOGS_TOWN_AP_D4_EUDER_3,Soldado! Por que não me contou sobre tudo isto?
STR_DIALOGS_TOWN_AP_D4_EUDER_4,Estou entediado à morte nesta cidade. Preciso de ação!
STR_DIALOGS_TOWN_AP_D4_EUDER_5,"Sem precisar pedir, estou dentro do plano! Juntos somos mais fortes!"
STR_DIALOGS_TOWN_AP_D4_EUDER_6,Nossos feitos entrarão para história!
STR_DIALOGS_TOWN_AP_D4_CROMACHIEF_7,"Vocês não virão. Uma vez que ativarem o transportador para nós, não teremos mais necessidade de vocês."
STR_DIALOGS_TOWN_AP_D4_EUDER_8,Vocês realmente acham que nós soldados de Zarga vamos deixar vocês subirem lá sem reforço? Claramente não nos conhecem bem.
STR_DIALOGS_TOWN_AP_D4_EUDER_9,"Certo, soldado?"
STR_DIALOGS_TOWN_AP_D4_CROMACHIEF_10,Vocês realmente estão dispostos a arriscar suas vidas para nos ajudar?
STR_DIALOGS_TOWN_AP_D4_EUDER_11,Absolutamente! Irka poderia se exercitar um pouco.
STR_DIALOGS_TOWN_AP_D4_CROMACHIEF_12,"Está bem, apreciamos a bravura de Zarga."
STR_DIALOGS_TOWN_AP_D4_EUDER_13,Tenho algo a pedir em troca de nossa ajuda.
STR_DIALOGS_TOWN_AP_D4_CROMACHIEF_14,"O que é que você precisa, Humano?"
STR_DIALOGS_TOWN_AP_D4_EUDER_15,"Se conseguirmos fazer isto, quero que deixem meu amigo aqui ficar com aquela... coisa... brilhante... Você sabe, aquela esfera que emprestaram para ele."
STR_DIALOGS_TOWN_AP_D4_CROMACHIEF_16,A esfera cintilante?
STR_DIALOGS_TOWN_AP_D4_EUDER_17,"Sim, isso."
STR_DIALOGS_TOWN_AP_D4_CROMACHIEF_18,Sem problemas com isso. Você pode ficar com.
STR_DIALOGS_TOWN_AP_D4_EUDER_19,Ótimo! Quando saímos?
STR_DIALOGS_TOWN_AP_D5_CROMACHIEF_1,"Certo, soldado, quando estiver pronto, pule na plataforma e ative a gema central."
